Tempo Decorrido,Taxa Media Chegada,Taxa Saída,E[N],E[W],Lambda, Erro de Little,Ocupacao
34800.000000,5.00,5.26,20.197510,4.042452,4.996351, -0.000000,0.949693
34900.000000,5.00,5.26,20.252119,4.052584,4.997335, -0.000000,0.949832
35000.000000,5.00,5.26,20.357660,4.073184,4.997971, -0.000000,0.949978
35100.000000,5.00,5.26,20.520262,4.104918,4.998946, -0.000000,0.950116
35200.000000,5.00,5.26,20.617179,4.125006,4.998097, -0.000000,0.950261
35300.000000,5.00,5.26,20.674745,4.135394,4.999462, -0.000000,0.950412
35400.000000,5.00,5.26,20.779359,4.155848,5.000028, -0.000000,0.950538
35500.000000,5.00,5.26,20.844664,4.168745,5.000225, -0.000000,0.950679
35600.000000,5.00,5.26,20.861318,4.171795,5.000562, -0.000000,0.950821
35700.000000,5.00,5.26,20.817166,4.162804,5.000756, -0.000000,0.950547
35800.000000,5.00,5.26,20.789965,4.157482,5.000615, -0.000000,0.950579
35900.000000,5.00,5.26,20.751591,4.149463,5.001031, -0.000000,0.950419
36000.000000,5.00,5.26,20.705683,4.141321,4.999778, -0.000000,0.950120
36100.000000,5.00,5.26,20.665469,4.133781,4.999169, -0.000000,0.949898
36200.000000,5.00,5.26,20.625830,4.126260,4.998674, -0.000000,0.949751
36300.000000,5.00,5.26,20.617287,4.124048,4.999284, -0.000000,0.949756
36400.000000,5.00,5.26,20.671851,4.134348,5.000027, -0.000000,0.949927
36500.000000,5.00,5.26,20.651290,4.129851,5.000493, -0.000000,0.949930
36600.000000,5.00,5.26,20.634432,4.126120,5.000929, -0.000000,0.950050
36700.000000,5.00,5.26,20.592206,4.117521,5.001117, -0.000000,0.949883
36800.000000,5.00,5.26,20.597088,4.117851,5.001902, -0.000000,0.949861
36900.000000,5.00,5.26,20.635775,4.125858,5.001572, -0.000000,0.949967
37000.000000,5.00,5.26,20.649727,4.128093,5.002243, -0.000000,0.950088
37100.000000,5.00,5.26,20.625851,4.123547,5.001968, -0.000000,0.950096
37200.000000,5.00,5.26,20.611881,4.120250,5.002581, -0.000000,0.950131
37300.000000,5.00,5.26,20.581693,4.114926,5.001716, -0.000000,0.949991
37400.000000,5.00,5.26,20.571456,4.112862,5.001738, -0.000000,0.950044
37500.000000,5.00,5.26,20.568058,4.111660,5.002373, -0.000000,0.950132
37600.000000,5.00,5.26,20.556643,4.109471,5.002261, -0.000000,0.950088
37700.000000,5.00,5.26,20.545790,4.106914,5.002732, -0.000000,0.950150
37800.000000,5.00,5.26,20.573096,4.112204,5.002937, -0.000000,0.950285
37900.000000,5.00,5.26,20.545405,4.107499,5.001926, -0.000000,0.950209
38000.000000,5.00,5.26,20.516215,4.101387,5.002263, -0.000000,0.950193
38100.000000,5.00,5.26,20.493589,4.096438,5.002782, -0.000000,0.950103
38200.000000,5.00,5.26,20.500334,4.096657,5.004162, -0.000000,0.950213
38300.000000,5.00,5.26,20.508969,4.098370,5.004178, -0.000000,0.950227
38400.000000,5.00,5.26,20.481580,4.093161,5.003854, -0.000000,0.950252
38500.000000,5.00,5.26,20.442727,4.086613,5.002364, -0.000000,0.950011
38600.000000,5.00,5.26,20.422339,4.082099,5.002902, -0.000000,0.949985
38700.000000,5.00,5.26,20.537153,4.104885,5.003101, -0.000000,0.950110
38800.000000,5.00,5.26,20.628134,4.122185,5.004175, -0.000000,0.950238
38900.000000,5.00,5.26,20.690894,4.134140,5.004884, -0.000000,0.950372
39000.000000,5.00,5.26,20.730761,4.141713,5.005359, -0.000000,0.950493
39100.000000,5.00,5.26,20.698748,4.136047,5.004476, -0.000000,0.950473
39200.000000,5.00,5.26,20.675468,4.131131,5.004796, -0.000000,0.950515
39300.000000,5.00,5.26,20.690878,4.133695,5.005420, -0.000000,0.950660
39400.000000,5.00,5.26,20.711289,4.137616,5.005609, -0.000000,0.950774
39500.000000,5.00,5.26,20.673686,4.130763,5.004810, -0.000000,0.950604
39600.000000,5.00,5.26,20.642120,4.124092,5.005253, -0.000000,0.950544
39700.000000,5.00,5.26,20.629821,4.121936,5.004887, -0.000000,0.950635
39800.000000,5.00,5.26,20.604030,4.117041,5.004573, -0.000000,0.950609
39900.000000,5.00,5.26,20.580909,4.112224,5.004812, -0.000000,0.950568
40000.000000,5.00,5.26,20.634850,4.122888,5.004950, -0.000000,0.950691
40100.000000,5.00,5.26,20.718303,4.139428,5.005112, -0.000000,0.950815
40200.000000,5.00,5.26,20.786536,4.153030,5.005149, -0.000000,0.950936
40300.000000,5.00,5.26,20.759978,4.148208,5.004566, -0.000000,0.950804
40400.000000,5.00,5.26,20.767471,4.149017,5.005396, -0.000000,0.950785
40500.000000,5.00,5.26,20.762799,4.148708,5.004642, -0.000000,0.950864
40600.000000,5.00,5.26,20.746915,4.145177,5.005074, -0.000000,0.950953
40700.000000,5.00,5.26,20.791499,4.153728,5.005504, -0.000000,0.951073
40800.000000,5.00,5.26,20.801516,4.155943,5.005245, -0.000000,0.951180
40900.000000,5.00,5.26,20.788349,4.153100,5.005501, -0.000000,0.951304
41000.000000,5.00,5.26,20.748138,4.145886,5.004512, -0.000000,0.951111
41100.000000,5.00,5.26,20.728227,4.141534,5.004964, -0.000000,0.951076
41200.000000,5.00,5.26,20.747490,4.145514,5.004806, -0.000000,0.951163
41300.000000,5.00,5.26,20.711402,4.138553,5.004504, -0.000000,0.951077
41400.000000,5.00,5.26,20.711416,4.138305,5.004807, -0.000000,0.951128
41500.000000,5.00,5.26,20.711980,4.138626,5.004554, -0.000000,0.951219
41600.000000,5.00,5.26,20.694363,4.134778,5.004952, -0.000000,0.951089
41700.000000,5.00,5.26,20.696895,4.135194,5.005060, -0.000000,0.951080
41800.000000,5.00,5.26,20.665553,4.129633,5.004211, -0.000000,0.951006
41900.000000,5.00,5.26,20.629355,4.122742,5.003795, -0.000000,0.950849
42000.000000,5.00,5.26,20.604826,4.118024,5.003571, -0.000000,0.950916
42100.000000,5.00,5.26,20.583910,4.113733,5.003705, -0.000000,0.950866
42200.000000,5.00,5.26,20.644718,4.125170,5.004573, -0.000000,0.950990
42300.000000,5.00,5.26,20.612164,4.118830,5.004374, -0.000000,0.950936
42400.000000,5.00,5.26,20.613689,4.118639,5.004976, -0.000000,0.951038
42500.000000,5.00,5.26,20.590019,4.114306,5.004494, -0.000000,0.951019
42600.000000,5.00,5.26,20.571736,4.110719,5.004413, -0.000000,0.950953
42700.000000,5.00,5.26,20.533739,4.103730,5.003677, -0.000000,0.950685
42800.000000,5.00,5.26,20.512465,4.099332,5.003855, -0.000000,0.950763
42900.000000,5.00,5.26,20.481755,4.093393,5.003613, -0.000000,0.950653
43000.000000,5.00,5.26,20.465553,4.090922,5.002674, -0.000000,0.950707
43100.000000,5.00,5.26,20.445118,4.086350,5.003271, -0.000000,0.950685
43200.000000,5.00,5.26,20.426469,4.082874,5.002963, -0.000000,0.950778
43300.000000,5.00,5.26,20.388965,4.075703,5.002564, -0.000000,0.950540
43400.000000,5.00,5.26,20.368914,4.071175,5.003203, -0.000000,0.950488
43500.000000,5.00,5.26,20.362771,4.069504,5.003747, -0.000000,0.950532
43600.000000,5.00,5.26,20.333275,4.063021,5.004472, -0.000000,0.950543
43700.000000,5.00,5.26,20.339143,4.063886,5.004851, -0.000000,0.950612
43800.000000,5.00,5.26,20.305387,4.057372,5.004566, -0.000000,0.950430
43900.000000,5.00,5.26,20.283292,4.052302,5.005376, -0.000000,0.950425
44000.000000,5.00,5.26,20.305411,4.056178,5.006045, -0.000000,0.950524
44100.000000,5.00,5.26,20.274171,4.050462,5.005397, -0.000000,0.950467
44200.000000,5.00,5.26,20.284995,4.052122,5.006018, -0.000000,0.950510
44300.000000,5.00,5.26,20.284522,4.052769,5.005102, -0.000000,0.950573
44400.000000,5.00,5.26,20.258202,4.047411,5.005225, -0.000000,0.950484
44500.000000,5.00,5.26,20.223677,4.040613,5.005101, -0.000000,0.950306
44600.000000,5.00,5.26,20.190496,4.034409,5.004574, -0.000000,0.950153
44700.000000,5.00,5.26,20.174168,4.030848,5.004944, -0.000000,0.950166
44800.000000,5.00,5.26,20.185488,4.033244,5.004777, -0.000000,0.950283
44900.000000,5.00,5.26,20.167228,4.029694,5.004655, -0.000000,0.950372
45000.000000,5.00,5.26,20.133110,4.023636,5.003711, -0.000000,0.950184
45100.000000,5.00,5.26,20.110960,4.019019,5.003947, -0.000000,0.950155
45200.000000,5.00,5.26,20.080362,4.013089,5.003717, -0.000000,0.950038
45300.000000,5.00,5.26,20.055737,4.008599,5.003179, -0.000000,0.950011
45400.000000,5.00,5.26,20.046661,4.006649,5.003348, -0.000000,0.950065
45500.000000,5.00,5.26,20.017398,4.001017,5.003077, -0.000000,0.950071
45600.000000,5.00,5.26,19.993075,3.996039,5.003224, -0.000000,0.950028
45700.000000,5.00,5.26,20.028316,4.002878,5.003479, -0.000000,0.950138
45800.000000,5.00,5.26,20.062659,4.009923,5.003253, -0.000000,0.950252
45900.000000,5.00,5.26,20.032363,4.004466,5.002505, -0.000000,0.950048
46000.000000,5.00,5.26,20.002315,3.997943,5.003152, -0.000000,0.950047
46100.000000,5.00,5.26,19.991144,3.995369,5.003579, -0.000000,0.949998
46200.000000,5.00,5.26,19.968104,3.990770,5.003571, -0.000000,0.949929
46300.000000,5.00,5.26,19.966839,3.990541,5.003542, -0.000000,0.949980
46400.000000,5.00,5.26,19.952423,3.987168,5.004159, -0.000000,0.949995
46500.000000,5.00,5.26,19.940840,3.984723,5.004323, -0.000000,0.950041
46600.000000,5.00,5.26,19.910213,3.978849,5.004013, -0.000000,0.949914
46700.000000,5.00,5.26,19.898141,3.976290,5.004197, -0.000000,0.949869
46800.000000,5.00,5.26,19.883969,3.973313,5.004380, -0.000000,0.949921
46900.000000,5.00,5.26,19.855418,3.967919,5.003987, -0.000000,0.949895
47000.000000,5.00,5.26,19.840435,3.964982,5.003915, -0.000000,0.949896
47100.000000,5.00,5.26,19.809524,3.958879,5.003822, -0.000000,0.949792
47200.000000,5.00,5.26,19.792383,3.954371,5.005191, -0.000000,0.949861
47300.000000,5.00,5.26,19.785522,3.952625,5.005666, -0.000000,0.949939
47400.000000,5.00,5.26,19.767920,3.949202,5.005549, -0.000000,0.949977
47500.000000,5.00,5.26,19.773517,3.949465,5.006632, -0.000000,0.950064
47600.000000,5.00,5.26,19.906815,3.975567,5.007290, -0.000000,0.950152
47700.000000,5.00,5.26,19.979605,3.990350,5.006981, -0.000000,0.950262
47800.000000,5.00,5.26,19.998505,3.994470,5.006548, -0.000000,0.950361
47900.000000,5.00,5.26,19.980348,3.990721,5.006701, -0.000000,0.950386
48000.000000,5.00,5.26,19.958661,3.986450,5.006625, -0.000000,0.950295
48100.000000,5.00,5.26,19.965454,3.987421,5.007110, -0.000000,0.950375
48200.000000,5.00,5.26,19.961101,3.986183,5.007573, -0.000000,0.950439
48300.000000,5.00,5.26,19.943407,3.982926,5.007226, -0.000000,0.950406
48400.000000,5.00,5.26,19.934021,3.980669,5.007707, -0.000000,0.950416
48500.000000,5.00,5.26,19.906152,3.974822,5.008062, -0.000000,0.950376
48600.000000,5.00,5.26,19.891538,3.972047,5.007881, -0.000000,0.950337
48700.000000,5.00,5.26,19.868672,3.967429,5.007947, -0.000000,0.950348
48800.000000,5.00,5.26,19.834720,3.961505,5.006865, -0.000000,0.950126
48900.000000,5.00,5.26,19.853525,3.964819,5.007423, -0.000000,0.950172
49000.000000,5.00,5.26,19.843225,3.963194,5.006878, -0.000000,0.950236
49100.000000,5.00,5.26,19.829591,3.960739,5.006538, -0.000000,0.950225
49200.000000,5.00,5.26,19.810619,3.956768,5.006768, -0.000000,0.950278
49300.000000,5.00,5.26,19.808929,3.956842,5.006247, -0.000000,0.950251
49400.000000,5.00,5.26,19.795535,3.954016,5.006437, -0.000000,0.950276
49500.000000,5.00,5.26,19.787884,3.952770,5.006081, -0.000000,0.950245
49600.000000,5.00,5.26,19.781460,3.951814,5.005665, -0.000000,0.950271
49700.000000,5.00,5.26,19.769470,3.949507,5.005553, -0.000000,0.950308
49800.000000,5.00,5.26,19.744184,3.944655,5.005301, -0.000000,0.950264
49900.000000,5.00,5.26,19.724397,3.941215,5.004649, -0.000000,0.950185
50000.000000,5.00,5.26,19.732766,3.942642,5.004960, -0.000000,0.950272
50100.000000,5.00,5.26,19.720252,3.940307,5.004750, -0.000000,0.950343
50200.000000,5.00,5.26,19.698716,3.935854,5.004940, -0.000000,0.950320
50300.000000,5.00,5.26,19.680353,3.932224,5.004891, -0.000000,0.950329
50400.000000,5.00,5.26,19.660918,3.928691,5.004444, -0.000000,0.950274
50500.000000,5.00,5.26,19.638092,3.924230,5.004317, -0.000000,0.950163
50600.000000,5.00,5.26,19.609079,3.918888,5.003735, -0.000000,0.949958
50700.000000,5.00,5.26,19.613954,3.919853,5.003748, -0.000000,0.950055
50800.000000,5.00,5.26,19.611147,3.919221,5.003839, -0.000000,0.950155
50900.000000,5.00,5.26,19.620965,3.921697,5.003183, -0.000000,0.950249
51000.000000,5.00,5.26,19.609907,3.919061,5.003725, -0.000000,0.950284
51100.000000,5.00,5.26,19.645511,3.926060,5.003875, 0.000000,0.950380
51200.000000,5.00,5.26,19.639245,3.924859,5.003809, 0.000000,0.950382
51300.000000,5.00,5.26,19.637237,3.924892,5.003255, 0.000000,0.950391
51400.000000,5.00,5.26,19.609829,3.919373,5.003307, 0.000000,0.950243
51500.000000,5.00,5.26,19.593131,3.916102,5.003223, 0.000000,0.950305
51600.000000,5.00,5.26,19.612371,3.919527,5.003760, 0.000000,0.950404
51700.000000,5.00,5.26,19.645278,3.925851,5.004081, 0.000000,0.950497
51800.000000,5.00,5.26,19.684256,3.933313,5.004498, 0.000000,0.950593
51900.000000,5.00,5.26,19.678064,3.932370,5.004123, 0.000000,0.950532
52000.000000,5.00,5.26,19.651696,3.927288,5.003885, 0.000000,0.950349
52100.000000,5.00,5.26,19.636048,3.924453,5.003512, 0.000000,0.950270
52200.000000,5.00,5.26,19.618306,3.920312,5.004272, 0.000000,0.950288
52300.000000,5.00,5.26,19.601517,3.917098,5.004092, 0.000000,0.950328
52400.000000,5.00,5.26,19.581319,3.912978,5.004198, 0.000000,0.950242
52500.000000,5.00,5.26,19.566441,3.909624,5.004686, 0.000000,0.950270
52600.000000,5.00,5.26,19.539625,3.903977,5.005057, 0.000000,0.950186
52700.000000,5.00,5.26,19.510665,3.898952,5.004080, 0.000000,0.950056
52800.000000,5.00,5.26,19.498173,3.895975,5.004697, 0.000000,0.950068
52900.000000,5.00,5.26,19.487198,3.894215,5.004140, 0.000000,0.950061
53000.000000,5.00,5.26,19.466101,3.890416,5.003604, 0.000000,0.950022
53100.000000,5.00,5.26,19.467374,3.890954,5.003239, 0.000000,0.950011
53200.000000,5.00,5.26,19.455725,3.888441,5.003477, 0.000000,0.949996
53300.000000,5.00,5.26,19.496613,3.896355,5.003809, 0.000000,0.950087
53400.000000,5.00,5.26,19.505775,3.898220,5.003764, 0.000000,0.950184
53500.000000,5.00,5.26,19.489101,3.895141,5.003439, 0.000000,0.950222
53600.000000,5.00,5.26,19.461754,3.889767,5.003321, 0.000000,0.950032
53700.000000,5.00,5.26,19.457696,3.889106,5.003128, 0.000000,0.949986
53800.000000,5.00,5.26,19.446963,3.887398,5.002565, 0.000000,0.949870
53900.000000,5.00,5.26,19.428071,3.883496,5.002727, 0.000000,0.949727
54000.000000,5.00,5.26,19.408867,3.879546,5.002870, 0.000000,0.949711
54100.000000,5.00,5.26,19.418321,3.880766,5.003734, 0.000000,0.949800
54200.000000,5.00,5.26,19.430947,3.883782,5.003100, 0.000000,0.949892
54300.000000,5.00,5.26,19.431453,3.884145,5.002762, 0.000000,0.949967
54400.000000,5.00,5.26,19.405386,3.878967,5.002721, 0.000000,0.949914
54500.000000,5.00,5.26,19.395214,3.876809,5.002881, 0.000000,0.949937
54600.000000,5.00,5.26,19.377241,3.873192,5.002912, 0.000000,0.949947
54700.000000,5.00,5.26,19.395525,3.877050,5.002651, 0.000000,0.950035
54800.000000,5.00,5.26,19.387265,3.875798,5.002135, 0.000000,0.950060
54900.000000,5.00,5.26,19.411291,3.880279,5.002550, 0.000000,0.950154
55000.000000,5.00,5.26,19.412000,3.880580,5.002345, 0.000000,0.950192
55100.000000,5.00,5.26,19.396330,3.877057,5.002849, 0.000000,0.950170
55200.000000,5.00,5.26,19.394735,3.876545,5.003098, 0.000000,0.950196
55300.000000,5.00,5.26,19.442757,3.886260,5.002948, 0.000000,0.950285
55400.000000,5.00,5.26,19.485835,3.894636,5.003249, 0.000000,0.950377
55500.000000,5.00,5.26,19.518069,3.900676,5.003766, 0.000000,0.950466
55600.000000,5.00,5.26,19.605364,3.917902,5.004047, 0.000000,0.950554
55700.000000,5.00,5.26,19.672058,3.930742,5.004668, 0.000000,0.950642
55800.000000,5.00,5.26,19.752183,3.946745,5.004677, 0.000000,0.950733
55900.000000,5.00,5.26,19.839184,3.963880,5.004991, 0.000000,0.950824
56000.000000,5.00,5.26,19.965233,3.988744,5.005393, 0.000000,0.950914
56100.000000,5.00,5.26,20.021815,4.000270,5.005116, 0.000000,0.950996
56200.000000,5.00,5.26,20.102174,4.016047,5.005463, 0.000000,0.951085
56300.000000,5.00,5.26,20.200438,4.035572,5.005595, 0.000000,0.951172
56400.000000,5.00,5.26,20.254730,4.046741,5.005195, 0.000000,0.951258
56500.000000,5.00,5.26,20.237880,4.043511,5.005027, 0.000000,0.951175
56600.000000,5.00,5.26,20.219746,4.039995,5.004894, 0.000000,0.951231
56700.000000,5.00,5.26,20.217883,4.039658,5.004850, 0.000000,0.951302
56800.000000,5.00,5.26,20.197972,4.035545,5.005018, 0.000000,0.951268
56900.000000,5.00,5.26,20.187474,4.033893,5.004464, 0.000000,0.951317
57000.000000,5.00,5.26,20.169325,4.030344,5.004368, 0.000000,0.951337
57100.000000,5.00,5.26,20.165204,4.029259,5.004694, 0.000000,0.951408
57200.000000,5.00,5.26,20.157208,4.028090,5.004161, 0.000000,0.951374
57300.000000,5.00,5.26,20.135062,4.024231,5.003455, 0.000000,0.951268
57400.000000,5.00,5.26,20.131006,4.023327,5.003571, 0.000000,0.951354
57500.000000,5.00,5.26,20.112637,4.019927,5.003235, 0.000000,0.951300
57600.000000,5.00,5.26,20.144774,4.025921,5.003767, 0.000000,0.951378
57700.000000,5.00,5.26,20.176626,4.032027,5.004090, 0.000000,0.951464
57800.000000,5.00,5.26,20.185968,4.034011,5.003945, 0.000000,0.951523
57900.000000,5.00,5.26,20.178087,4.032470,5.003903, 0.000000,0.951580
58000.000000,5.00,5.26,20.185364,4.034110,5.003672, 0.000000,0.951610
58100.000000,5.00,5.26,20.164106,4.030130,5.003339, 0.000000,0.951489
58200.000000,5.00,5.26,20.162518,4.029637,5.003557, 0.000000,0.951570
58300.000000,5.00,5.26,20.142614,4.025719,5.003482, 0.000000,0.951584
58400.000000,5.00,5.26,20.121821,4.021541,5.003510, 0.000000,0.951583
58500.000000,5.00,5.26,20.105716,4.018451,5.003350, 0.000000,0.951581
58600.000000,5.00,5.26,20.085056,4.014709,5.002867, 0.000000,0.951486
58700.000000,5.00,5.26,20.085440,4.014434,5.003305, 0.000000,0.951525
58800.000000,5.00,5.26,20.079449,4.013473,5.003010, 0.000000,0.951568
58900.000000,5.00,5.26,20.080007,4.013426,5.003209, 0.000000,0.951533
59000.000000,5.00,5.26,20.057538,4.009007,5.003119, 0.000000,0.951425
59100.000000,5.00,5.26,20.035568,4.004810,5.002876, 0.000000,0.951389
59200.000000,5.00,5.26,20.034716,4.004238,5.003378, 0.000000,0.951362
59300.000000,5.00,5.26,20.075583,4.011883,5.004030, 0.000000,0.951447
59400.000000,5.00,5.26,20.091418,4.015296,5.003721, 0.000000,0.951514
59500.000000,5.00,5.26,20.070267,4.010912,5.003916, 0.000000,0.951480
59600.000000,5.00,5.26,20.105173,4.017408,5.004513, 0.000000,0.951556
59700.000000,5.00,5.26,20.206456,4.037491,5.004707, 0.000000,0.951637
59800.000000,5.00,5.26,20.294267,4.055232,5.004465, 0.000000,0.951726
59900.000000,5.00,5.26,20.291056,4.054488,5.004591, 0.000000,0.951740
60000.000000,5.00,5.26,20.279891,4.052088,5.004800, 0.000000,0.951614
60100.000000,5.00,5.26,20.309837,4.057835,5.005092, 0.000000,0.951695
60200.000000,5.00,5.26,20.334803,4.062830,5.005083, 0.000000,0.951776
60300.000000,5.00,5.26,20.311996,4.058321,5.005025, 0.000000,0.951710
60400.000000,5.00,5.26,20.307601,4.057261,5.005248, 0.000000,0.951705
60500.000000,5.00,5.26,20.289378,4.053882,5.004926, 0.000000,0.951687
60600.000000,5.00,5.26,20.269088,4.049674,5.005116, 0.000000,0.951614
60700.000000,5.00,5.26,20.276443,4.050804,5.005535, 0.000000,0.951691
60800.000000,5.00,5.26,20.263447,4.048508,5.005164, 0.000000,0.951743
60900.000000,5.00,5.26,20.301476,4.055527,5.005878, 0.000000,0.951825
61000.000000,5.00,5.26,20.310868,4.057664,5.005557, 0.000000,0.951819
61100.000000,5.00,5.26,20.288511,4.053496,5.005188, 0.000000,0.951702
61200.000000,5.00,5.26,20.299722,4.056074,5.004771, 0.000000,0.951781
61300.000000,5.00,5.26,20.278803,4.052019,5.004617, 0.000000,0.951770
61400.000000,5.00,5.26,20.270319,4.050343,5.004593, 0.000000,0.951817
61500.000000,5.00,5.26,20.249093,4.045793,5.004976, 0.000000,0.951781
61600.000000,5.00,5.26,20.236112,4.043061,5.005146, 0.000000,0.951678
61700.000000,5.00,5.26,20.264893,4.048464,5.005575, 0.000000,0.951756
61800.000000,5.00,5.26,20.265694,4.048540,5.005680, 0.000000,0.951785
61900.000000,5.00,5.26,20.314657,4.058316,5.005687, 0.000000,0.951855
62000.000000,5.00,5.26,20.302805,4.055720,5.005968, 0.000000,0.951897
62100.000000,5.00,5.26,20.289428,4.052821,5.006248, 0.000000,0.951924
62200.000000,5.00,5.26,20.270249,4.048920,5.006334, 0.000000,0.951929
62300.000000,5.00,5.26,20.245896,4.044453,5.005843, 0.000000,0.951801
62400.000000,5.00,5.26,20.251183,4.044895,5.006603, 0.000000,0.951856
62500.000000,5.00,5.26,20.241204,4.043079,5.006384, 0.000000,0.951880
62600.000000,5.00,5.26,20.236488,4.041977,5.006581, 0.000000,0.951896
62700.000000,5.00,5.26,20.226915,4.039430,5.007368, 0.000000,0.951954
62800.000000,5.00,5.26,20.214278,4.036993,5.007261, 0.000000,0.951958
62900.000000,5.00,5.26,20.204924,4.035326,5.007011, 0.000000,0.951953
63000.000000,5.00,5.26,20.238246,4.041375,5.007762, 0.000000,0.952028
63100.000000,5.00,5.26,20.298612,4.053312,5.007908, 0.000000,0.952115
63200.000000,5.00,5.26,20.305185,4.054429,5.008149, 0.000000,0.952170
63300.000000,5.00,5.26,20.291326,4.051493,5.008357, 0.000000,0.952178
63400.000000,5.00,5.26,20.280039,4.048855,5.008833, 0.000000,0.952184
63500.000000,5.00,5.26,20.293677,4.051602,5.008803, 0.000000,0.952266
63600.000000,5.00,5.26,20.281001,4.049184,5.008664, 0.000000,0.952253
63700.000000,5.00,5.26,20.261816,4.045378,5.008634, 0.000000,0.952212
63800.000000,5.00,5.26,20.245071,4.042475,5.008088, 0.000000,0.952105
63900.000000,5.00,5.26,20.249219,4.043516,5.007825, 0.000000,0.952125
64000.000000,5.00,5.26,20.281932,4.050210,5.007625, 0.000000,0.952200
64100.000000,5.00,5.26,20.265625,4.047177,5.007348, 0.000000,0.952121
64200.000000,5.00,5.26,20.264793,4.046467,5.008022, 0.000000,0.952192
64300.000000,5.00,5.26,20.255552,4.044619,5.008025, 0.000000,0.952255
64400.000000,5.00,5.26,20.278776,4.049028,5.008307, 0.000000,0.952335
64500.000000,5.00,5.26,20.346430,4.062006,5.008961, 0.000000,0.952403
64600.000000,5.00,5.26,20.378190,4.068710,5.008514, 0.000000,0.952476
64700.000000,5.00,5.26,20.354063,4.064179,5.008161, 0.000000,0.952326
64800.000000,5.00,5.26,20.332385,4.060086,5.007870, 0.000000,0.952245
64900.000000,5.00,5.26,20.306542,4.055484,5.007180, 0.000000,0.952067
65000.000000,5.00,5.26,20.285230,4.051138,5.007292, 0.000000,0.951940
65100.000000,5.00,5.26,20.276825,4.049381,5.007389, 0.000000,0.951982
65200.000000,5.00,5.26,20.282309,4.050361,5.007531, 0.000000,0.952004
65300.000000,5.00,5.26,20.268215,4.047952,5.007029, 0.000000,0.952049
65400.000000,5.00,5.26,20.251492,4.044757,5.006850, 0.000000,0.951968
65500.000000,5.00,5.26,20.231539,4.041138,5.006397, 0.000000,0.951910
65600.000000,5.00,5.26,20.212430,4.037402,5.006296, 0.000000,0.951888
65700.000000,5.00,5.26,20.190952,4.033144,5.006256, 0.000000,0.951835
65800.000000,5.00,5.26,20.167353,4.028719,5.005897, 0.000000,0.951742
65900.000000,5.00,5.26,20.194089,4.033297,5.006844, 0.000000,0.951808
66000.000000,5.00,5.26,20.276808,4.049692,5.007000, 0.000000,0.951879
66100.000000,5.00,5.26,20.316762,4.057594,5.007095, 0.000000,0.951945
66200.000000,5.00,5.26,20.296986,4.053837,5.006858, 0.000000,0.951870
66300.000000,5.00,5.26,20.290173,4.052167,5.007240, 0.000000,0.951853
66400.000000,5.00,5.26,20.289620,4.051956,5.007364, 0.000000,0.951861
66500.000000,5.00,5.26,20.282941,4.050534,5.007474, 0.000000,0.951905
66600.000000,5.00,5.26,20.278078,4.049159,5.007973, 0.000000,0.951931
66700.000000,5.00,5.26,20.268173,4.047142,5.008021, 0.000000,0.951934
66800.000000,5.00,5.26,20.292651,4.051531,5.008638, 0.000000,0.952004
66900.000000,5.00,5.26,20.283395,4.049706,5.008610, 0.000000,0.952030
67000.000000,5.00,5.26,20.298330,4.052806,5.008463, 0.000000,0.952052
67100.000000,5.00,5.26,20.284890,4.049977,5.008644, 0.000000,0.952061
67200.000000,5.00,5.26,20.284294,4.049375,5.009241, 0.000000,0.952081
67300.000000,5.00,5.26,20.290610,4.050731,5.009123, 0.000000,0.952153
67400.000000,5.00,5.26,20.273383,4.047171,5.009273, 0.000000,0.952129
67500.000000,5.00,5.26,20.258987,4.044595,5.008904, 0.000000,0.952112
67600.000000,5.00,5.26,20.245368,4.041767,5.009038, 0.000000,0.952133
67700.000000,5.00,5.26,20.229044,4.038436,5.009129, 0.000000,0.952082
67800.000000,5.00,5.26,20.220189,4.036489,5.009351, 0.000000,0.952110
67900.000000,5.00,5.26,20.226666,4.037745,5.009396, 0.000000,0.952099
68000.000000,5.00,5.26,20.206671,4.033872,5.009250, 0.000000,0.952046
68100.000000,5.00,5.26,20.191575,4.030786,5.009339, 0.000000,0.952035
68200.000000,5.00,5.26,20.171144,4.026730,5.009311, 0.000000,0.951988
68300.000000,5.00,5.26,20.146797,4.022363,5.008697, 0.000000,0.951784
68400.000000,5.00,5.26,20.124251,4.018317,5.008129, 0.000000,0.951682
68500.000000,5.00,5.26,20.109275,4.015079,5.008438, 0.000000,0.951667
68600.000000,5.00,5.26,20.110706,4.015316,5.008499, 0.000000,0.951738
68700.000000,5.00,5.26,20.088532,4.011214,5.008093, 0.000000,0.951564
68800.000000,5.00,5.26,20.074508,4.008528,5.007951, 0.000000,0.951488
68900.000000,5.00,5.26,20.083573,4.010033,5.008331, 0.000000,0.951552
69000.000000,5.00,5.26,20.084348,4.010325,5.008159, 0.000000,0.951528
69100.000000,5.00,5.26,20.072584,4.007951,5.008191, 0.000000,0.951539
69200.000000,5.00,5.26,20.052755,4.004013,5.008165, 0.000000,0.951559
69300.000000,5.00,5.26,20.038792,4.001084,5.008341, 0.000000,0.951543
69400.000000,5.00,5.26,20.028854,3.998948,5.008530, 0.000000,0.951561
69500.000000,5.00,5.26,20.010915,3.995595,5.008245, 0.000000,0.951546
